"id";"price";"rent";"area";"price_per_sq_m";"no_rooms";"building_type";"no_floor";"building_floors_num";"windows_type";"construction_status";"building_ownership";"lat";"long";"district";"built_year";"url";"rent_per_sq_m";"lift";"balcony";"garage";"basement";"separate_kitchen";"usable_room";"air_conditioning";"terrace";"garden";"two_storey";"is_primary";"date_scraped"
4148515879057138862;2500000.0;;135.23;18487.0;4;"Apartment";2;2;"Unknown";"Ready To Use";"Unknown";52.168817284079;21.110488756322;"Wilanow";;"https://www.otodom.pl/pl/oferta/wyjatkowy-4-pokojowy-apartament-na-zawadach-ID4x3YE";;0;1;1;1;0;0;0;1;0;0;0;"2026-01-01"
6552378480434575640;2190000.0;2450.0;151.43;14462.0;6;"Block";0;4;"Unknown";"Unknown";"Full Ownership";52.166153;21.0795284;"Wilanow";2006;"https://www.otodom.pl/pl/oferta/2-lokale-i-duzy-potencjal-dla-inwestora-ID4zbpN";16.17909265006934;1;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
-5849970226508341983;1590000.0;1100.0;72.7;21871.0;3;"Unknown";0;4;"Wooden";"Ready To Use";"Full Ownership";52.15949;21.0766051;"Wilanow";;"https://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-piekne-mieszkanie-trzypokojowe-z-duzym-salonem-ID4znsR";15.13067400275103;1;1;1;0;0;1;1;1;1;0;0;"2026-01-01"
-3435533852246821275;599000.0;400.0;30.0;19967.0;1;"Unknown";0;2;"Unknown";"Ready To Use";"Full Ownership";52.1640784;21.1120381;"Wilanow";2021;"https://www.otodom.pl/pl/oferta/sliczna-kawalerka-tulip-wilanow-zawady-ID4zhgg";13.333333333333334;0;0;0;0;0;0;0;1;1;0;0;"2026-01-01"
1486986211917986978;799000.0;650.0;42.79;18673.0;2;"Apartment";3;3;"Plastic";"Ready To Use";"Full Ownership";52.1688399;21.1158806;"Wilanow";2020;"https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-z-balkonem-ID4z8E3";15.190465061930357;0;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
-6475851445071638773;1250000.0;770.0;53.16;23514.0;2;"Apartment";0;4;"Wooden";"Ready To Use";"Unknown";52.15949;21.0766051;"Wilanow";2014;"https://www.otodom.pl/pl/oferta/bezposrednio-2-pokojowe-mieszkanie-z-ogrodkiem-miasteczko-wilanow-ID4znmA";14.484574868322047;1;0;0;0;0;0;0;1;1;0;0;"2026-01-01"
-1775332268001841396;995000.0;800.0;47.64;20886.0;2;"Block";1;4;"Plastic";"Ready To Use";"Full Ownership";52.1547875;21.0723294;"Wilanow";2017;"https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-balkonem-wilanow-ID4zmNu";16.79261125104954;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-6187739480821381238;3140000.0;2530.0;145.0;21655.0;5;"Apartment";4;4;"Wooden";"Ready To Use";"Full Ownership";52.1606158;21.0776044;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/rodzinny-penthouse-w-sercu-miasteczka-wilanow-ID4z1Rw";17.448275862068964;1;1;1;0;0;0;1;1;0;0;0;"2026-01-01"
-5847194667064596450;970000.0;800.0;44.0;22045.0;2;"Block";0;2;"Plastic";"Ready To Use";"Full Ownership";52.166960634508;21.07177730011;"Wilanow";2018;"https://www.otodom.pl/pl/oferta/na-sprzedaz-2-pokojowe-mieszkanie-z-ogrodkiem-ID4znCf";18.181818181818183;1;1;1;0;0;0;0;1;1;0;0;"2026-01-01"
-7781282944508376426;1310000.0;1200.0;66.92;19576.0;3;"Block";1;4;"Plastic";"Ready To Use";"Full Ownership";52.167596952846;21.069649502648;"Wilanow";2017;"https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-mieszkanie-3-pokojowe-ID4zlua";17.931858936043035;1;1;1;0;0;0;1;0;0;0;0;"2026-01-01"
6639979801181094281;1694200.0;;86.0;19700.0;3;"Block";2;4;"Unknown";"Ready To Use";"Full Ownership";52.1573075;21.0802847;"Wilanow";2010;"https://www.otodom.pl/pl/oferta/widok-na-wewnetrzne-zielone-patio-ID4vAvf";;1;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
7390186732841729786;1260000.0;1000.0;67.71;18609.0;3;"Block";4;4;"Plastic";"Ready To Use";"Full Ownership";52.154078606146;21.071835033282;"Wilanow";2019;"https://www.otodom.pl/pl/oferta/gotowe-do-wprowadzenia-3-pokoje-w-miasteczku-wilanow-ostatnie-pietro-ID4ziZh";14.768867227883623;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
5345250855740052024;1599000.0;1100.0;87.04;18371.0;3;"Unknown";3;4;"Unknown";"Ready To Use";"Full Ownership";52.16007;21.07025;"Wilanow";2007;"https://www.otodom.pl/pl/oferta/atrakcyjna-cena-3-pokoje-ostoja-wilanow-ID4yRnE";12.637867647058822;0;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-2443642836890404221;1228113.0;;67.11;18300.0;4;"Block";2;3;"Plastic";"To Completion";"Full Ownership";52.163925547519;21.069737168934;"Wilanow";2022;"https://www.otodom.pl/hpr/pl/oferta/4-pokojowe-mieszkanie-67m2-2-balkony-ID4zgmq";;1;1;0;0;0;0;0;0;0;0;1;"2026-01-01"
1108647575732695904;2450000.0;;97.88;25031.0;3;"Apartment";3;3;"Unknown";"Ready To Use";"Full Ownership";52.168416;21.0680289;"Wilanow";2017;"https://www.otodom.pl/pl/oferta/stylowy-penthouse-z-dwoma-tarasami-w-wilanowie-ID4yH0n";;1;0;1;0;0;0;0;1;0;1;0;"2026-01-01"
4402985127582747544;950000.0;630.0;59.32;16015.0;2;"Block";3;3;"Unknown";"Unknown";"Unknown";52.15202;21.10499;"Wilanow";2021;"https://www.otodom.pl/pl/oferta/eleganckie-2-pokojowe-mieszkanie-ID4znYl";10.620364126770061;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
-6598663336402422302;695000.0;773.0;30.02;23151.0;1;"Apartment";3;4;"Wooden";"Ready To Use";"Full Ownership";52.16417754007;21.080407751343;"Wilanow";2019;"https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-sercu-miasteczka-wilanow-ID4znOk";25.74950033311126;1;0;0;0;0;0;0;0;0;0;0;"2026-01-01"
4994478794028149149;1090000.0;1100.0;66.0;16515.0;2;"Block";3;4;"Plastic";"Ready To Use";"Full Ownership";52.1652786;21.0767877;"Wilanow";2007;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-miasteczko-wilanow-66-m-ID4y6ux";16.666666666666668;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
7145116795992464242;2650000.0;;167.0;15868.0;3;"Apartment";2;12;"Plastic";"Ready To Use";"Full Ownership";52.171268653336;21.064980264648;"Wilanow";2000;"https://www.otodom.pl/pl/oferta/167-m2-3-pok-stegny-sobieskiego-1-basen-sauna-silownia-ochrona-ID4rnQN";;1;1;1;0;1;0;1;0;0;0;0;"2026-01-01"
4952018910582233920;1228113.0;;67.11;18300.0;4;"Block";2;3;"Plastic";"To Completion";"Full Ownership";52.163925547519;21.069737168934;"Wilanow";2022;"https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-67m2-2-balkony-ID4zgmq";;1;1;0;0;0;0;0;0;0;0;1;"2026-01-01"
-3768153348201919446;2652000.0;;102.0;26000.0;3;"Apartment";1;2;"Aluminium";"To Completion";"Full Ownership";52.17096;21.08447;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/apartament-premium-w-wilanowie-krolewskim-ID4wbGO";;1;0;1;0;0;1;0;1;0;0;1;"2026-01-01"
-1313488934326434395;1699999.0;1800.0;101.19;16800.0;3;"Apartment";1;4;"Wooden";"Ready To Use";"Full Ownership";52.1615228;21.0794457;"Wilanow";2009;"https://www.otodom.pl/pl/oferta/duze-101-m-3-pokoje-blisko-royal-wilanow-ID4zeWu";17.788319003854138;1;1;1;0;0;0;1;0;0;0;0;"2026-01-01"
1639216684895874155;1099000.0;912.0;59.13;18586.0;2;"Apartment";3;4;"Wooden";"Ready To Use";"Full Ownership";52.153007191271;21.066951318568;"Wilanow";2010;"https://www.otodom.pl/pl/oferta/59-m-2-pokoje-miasteczko-wilanow-ID4ym1p";15.423642820903094;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-8805894909935898687;623896.0;;36.4;17140.0;2;"Unknown";0;2;"Unknown";"To Completion";"Full Ownership";52.1170528118;21.099731815019;"Wilanow";2027;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-ogrodek-bez-prowizji-ID4uPCm";;1;0;1;0;0;0;0;1;1;0;1;"2026-01-01"
3674167142154827702;2195000.0;;101.0;21733.0;4;"Unknown";1;2;"Unknown";"Ready To Use";"Full Ownership";52.1733417;21.1170368;"Wilanow";2018;"https://www.otodom.pl/pl/oferta/spokojna-okolica-standard-premium-do-wejscia-ID4z8ci";;0;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
-6954991039831097956;1399000.0;920.0;73.06;19149.0;2;"Apartment";2;3;"Unknown";"Ready To Use";"Full Ownership";52.159297;21.0818771;"Wilanow";2017;"https://www.otodom.pl/pl/oferta/wilanow-komfort-bezpieczenstwo-i-prestiz-ID4z9gk";12.592389816589105;1;1;1;0;0;1;1;0;0;0;0;"2026-01-01"
-8688354745103805637;4600000.0;;194.07;23703.0;5;"Apartment";4;4;"Unknown";"Ready To Use";"Unknown";52.163140072192;21.073236656292;"Wilanow";;"https://www.otodom.pl/pl/oferta/5-pokojowy-penthouse-z-panoramicznym-widokiem-ID4x40G";;1;1;1;1;0;0;0;1;0;0;0;"2026-01-01"
-1254866054424219267;615000.0;650.0;33.7;18249.0;1;"Block";1;2;"Unknown";"Ready To Use";"Full Ownership";52.1618004;21.1244161;"Wilanow";2010;"https://www.otodom.pl/pl/oferta/inwestycyjna-kawalerka-warsaw-apartaments-ID4znY5";19.287833827893174;0;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
8161925190020524535;1795000.0;1560.0;95.04;18887.0;3;"Apartment";3;4;"Wooden";"Ready To Use";"Full Ownership";52.16197;21.0769;"Wilanow";2007;"https://www.otodom.pl/pl/oferta/architektoniczne-arcydzielo-loft-w-wilanowie-ID4zfQu";16.41414141414141;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
359006963110708045;1018000.0;1100.0;57.48;17711.0;2;"Unknown";1;5;"Unknown";"Unknown";"Full Ownership";52.1557451;21.0825903;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-z-pelnym-wyposazeniem-ID4z2Al";19.137091162143356;0;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
6120725056642438528;949000.0;;53.87;17616.0;2;"Apartment";3;4;"Unknown";"Ready To Use";"Full Ownership";52.1589775;21.0788637;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/panoramiczne-okna-opcja-dokupienia-garazu-ID4zjDW";;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
649891565619764455;1999000.0;1150.0;124.43;16065.0;4;"Apartment";1;2;"Wooden";"Ready To Use";"Full Ownership";52.1745646;21.11104;"Wilanow";2019;"https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-na-zawadach-ID4z9Fc";9.242144177449168;0;1;1;0;0;0;1;0;0;0;0;"2026-01-01"
5317933444027972756;1139250.0;;51.5;22121.0;2;"Apartment";0;2;"Wooden";"To Completion";"Full Ownership";52.1680221;21.0640209;"Wilanow";2026;"https://www.otodom.pl/pl/oferta/via733940-ID4z1Mq";;1;0;1;0;0;0;0;0;1;0;1;"2026-01-01"
-43446614941336173;1052952.0;;46.99;22408.0;2;"Apartment";0;3;"Unknown";"To Completion";"Full Ownership";52.1699892;21.0636812;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/royal-garden-tam-gdzie-elegancja-spotyka-nature-ID4y2MT";;1;0;1;0;0;0;0;1;1;0;1;"2026-01-01"
-6947189328263648382;2600000.0;2400.0;128.0;20313.0;5;"Block";1;4;"Wooden";"Ready To Use";"Full Ownership";52.157878781449;21.080368033355;"Wilanow";2012;"https://www.otodom.pl/pl/oferta/elegancki-apartament-5-pokoi-128-m2-dwa-balkony-ID4ziKK";18.75;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
784518130256380752;1260000.0;;77.65;16227.0;3;"Apartment";2;6;"Plastic";"Ready To Use";"Full Ownership";52.169674;21.07302;"Wilanow";2009;"https://www.otodom.pl/pl/oferta/swietne-do-mieszkania-jak-i-na-wynajem-ID4zjOQ";;1;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
280430290173781733;1249500.0;700.0;49.0;25500.0;2;"Block";3;3;"Wooden";"Ready To Use";"Full Ownership";52.161216097108;21.082078226315;"Wilanow";2016;"https://www.otodom.pl/pl/oferta/nowe-wykonczone-do-wprowadzenia-ost-pietro-komorka-bezposrednio-ID4zhVB";14.285714285714286;1;1;1;1;0;0;1;0;0;0;0;"2026-01-01"
-2840997503176725603;1650000.0;1100.0;80.0;20625.0;3;"Apartment";2;3;"Unknown";"Ready To Use";"Full Ownership";52.1608022;21.0801476;"Wilanow";2012;"https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-patio-kazachska-wilanow-ID4yALy";13.75;1;1;1;1;1;1;0;0;0;0;0;"2026-01-01"
-32709702576644585;1560000.0;1100.0;81.0;19259.0;3;"Apartment";1;5;"Unknown";"To Completion";"Full Ownership";52.1565778;21.0857278;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/dwustronne-jasne-mieszkanie-royal-residence-7-ID4xL5l";13.580246913580247;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-4341300881777219603;1620000.0;870.0;61.13;26501.0;3;"Apartment";1;2;"Plastic";"Ready To Use";"Full Ownership";52.1688552;21.1070882;"Wilanow";2021;"https://www.otodom.pl/pl/oferta/stylowy-3-pokojowy-apartament-z-dostepem-do-sauny-i-silowni-ID4zi1D";14.231964665467038;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
-5685805551051796698;1647950.0;;71.65;23000.0;3;"Block";1;3;"Wooden";"To Completion";"Full Ownership";52.1680221;21.0640209;"Wilanow";2026;"https://www.otodom.pl/pl/oferta/nowa-inwestycja-miasteczko-wilanow-bezposrednio-ID4zilR";;0;1;1;0;0;1;0;0;0;0;1;"2026-01-01"
-4585649369694872358;836125.0;;67.8;12332.0;2;"Apartment";2;2;"Unknown";"Unknown";"Unknown";52.155806014358;21.109586047021;"Wilanow";2001;"https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-wilanow-deweloperskie-ID4z7yU";;0;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
-2943090964834728914;1049000.0;;44.0;23841.0;2;"Apartment";3;4;"Plastic";"Unknown";"Unknown";52.1557301;21.0826313;"Wilanow";2017;"https://www.otodom.pl/pl/oferta/przepiekne-jasne-mieszkanie-na-sarmackiej-ID4ziT1";;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
2960947944403664982;1790000.0;1700.0;92.2;19414.0;3;"Block";2;4;"Unknown";"Ready To Use";"Full Ownership";52.1639036;21.0713703;"Wilanow";2014;"https://www.otodom.pl/pl/oferta/komfortowe-dla-rodziny-miasteczko-wilanow-ID4y0Bz";18.43817787418655;1;1;1;0;0;0;1;0;0;0;0;"2026-01-01"
-2788417527668545930;1090000.0;;65.54;16631.0;2;"Apartment";3;4;"Unknown";"Ready To Use";"Full Ownership";52.1655197;21.0768051;"Wilanow";2007;"https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-miasteczko-wilanow-ID4zkuf";;1;0;1;0;0;1;0;0;0;0;0;"2026-01-01"
6272875006565108420;1379000.0;1300.0;74.0;18635.0;4;"Block";0;2;"Plastic";"Ready To Use";"Full Ownership";52.1530829;21.1104411;"Wilanow";2013;"https://www.otodom.pl/pl/oferta/komfortowe-4pok-wilanow-zawady-ogrodek-ID4zi6Q";17.56756756756757;1;1;1;1;0;0;1;1;1;0;0;"2026-01-01"
697529382271877046;1830800.0;;92.0;19900.0;4;"Block";3;4;"Unknown";"Ready To Use";"Full Ownership";52.1654429;21.0785457;"Wilanow";2006;"https://www.otodom.pl/pl/oferta/widok-na-os-krolewska-ID4xjEM";;1;1;1;0;0;0;1;0;0;0;0;"2026-01-01"
-7507785560694625304;765000.0;600.0;34.92;21907.0;2;"Apartment";2;3;"Unknown";"Ready To Use";"Full Ownership";52.1596561;21.0762014;"Wilanow";2018;"https://www.otodom.pl/pl/oferta/jasne-2pok-idealne-pod-wynajem-duza-loggia-wilanow-ID4yCtO";17.18213058419244;1;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
-1963756370172105230;1240000.0;820.0;59.42;20868.0;2;"Apartment";4;5;"Unknown";"Ready To Use";"Full Ownership";52.1566099;21.0722967;"Wilanow";2012;"https://www.otodom.pl/pl/oferta/miasteczko-wilanow-swieze-miejsce-komorka-ID4zhHo";13.800067317401547;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
2704105068950824549;1930000.0;1400.0;91.2;21162.0;4;"Apartment";1;4;"Plastic";"Ready To Use";"Full Ownership";52.1530101;21.066958;"Wilanow";2013;"https://www.otodom.pl/pl/oferta/elegancki-4-pokojowy-apartament-w-wilanowie-ID4zk8Q";15.350877192982455;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
-686499629225655585;1166000.0;1170.0;62.53;18647.0;2;"Block";2;4;"Wooden";"Ready To Use";"Full Ownership";52.1560108;21.0702857;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-miasteczku-wilanow-ID4z1GX";18.71101871101871;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-4073032451128398627;1999999.0;;97.73;20465.0;4;"Unknown";0;4;"Unknown";"Unknown";"Unknown";52.156229524069;21.083225514325;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/ekskluzywna-cesja-4-pokojowe-mieszkanie-z-ogrodem-102-m-wilanow-ID4zhP7";;0;0;1;0;0;0;0;0;1;0;1;"2026-01-01"
-4763151517667536207;2960000.0;2400.0;134.0;22090.0;4;"Unknown";2;3;"Unknown";"Unknown";"Unknown";52.1635539;21.0816467;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/miasteczko-wilanow-3-sypialnie-2-lazienki-ID4xNTG";17.91044776119403;1;0;1;0;0;1;0;1;0;0;0;"2026-01-01"
-1864814793253593420;1249000.0;750.0;49.41;25278.0;2;"Apartment";0;4;"Wooden";"Ready To Use";"Full Ownership";52.1589306;21.0665164;"Wilanow";2016;"https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodkiem-os-ostoja-wilanow-ID4zbBz";15.17911353976928;1;0;1;0;0;0;0;0;1;0;0;"2026-01-01"
-4756812812887840790;920000.0;690.0;40.0;23000.0;2;"Unknown";1;3;"Wooden";"Ready To Use";"Full Ownership";52.155024165182;21.085194147949;"Wilanow";2023;"https://www.otodom.pl/pl/oferta/wilanow-2-pokoje-wysoki-standard-nowe-ID4q5dB";17.25;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
4249601734500553635;1054047.0;;47.04;22407.0;2;"Apartment";0;3;"Wooden";"To Completion";"Full Ownership";52.1680221;21.0640209;"Wilanow";2026;"https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-ogrodkiem-ID4yPln";;1;0;1;0;0;0;0;0;1;0;1;"2026-01-01"
5843218977073256168;1240000.0;1100.0;73.26;16926.0;3;"Block";0;4;"Plastic";"Ready To Use";"Full Ownership";52.15202;21.10499;"Wilanow";2007;"https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-z-ogrodkiem-miasteczko-wilanow-ID4yZ2h";15.015015015015013;1;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
737514693981221625;1166000.0;1170.0;62.53;18647.0;2;"Block";2;4;"Wooden";"Ready To Use";"Full Ownership";52.1560108;21.0702857;"Wilanow";2008;"https://www.otodom.pl/hpr/pl/oferta/komfortowe-mieszkanie-w-miasteczku-wilanow-ID4z1GX";18.71101871101871;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-7456061365105262519;1674000.0;1200.0;93.1;17981.0;3;"Apartment";1;4;"Wooden";"To Completion";"Full Ownership";52.1633194;21.0765519;"Wilanow";2004;"https://www.otodom.pl/pl/oferta/dwa-balkony-dwa-miejsca-postojowe-93-m2-ID4zj3F";12.88936627282492;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-1988461940838028538;1576770.0;;93.3;16900.0;3;"Apartment";1;2;"Unknown";"Ready To Use";"Full Ownership";52.16227105;21.09632492;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/kostki-potockiego-3-pokoje-93-m2-garaz-komorka-lok-ID4yaUh";;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-4391814727433840241;740000.0;;38.0;19474.0;2;"Apartment";2;3;"Unknown";"To Completion";"Full Ownership";52.15613;21.11163;"Wilanow";2023;"https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-royal-residence-wilanow-ID4zjFL";;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-5838760945544885829;865998.0;;45.82;18900.0;2;"Block";1;4;"Wooden";"To Completion";"Full Ownership";52.1557535;21.0832552;"Wilanow";2026;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-miasteczku-wilanow-ID4yBLr";;0;1;1;0;0;1;1;0;0;0;1;"2026-01-01"
6276752458673474243;5700000.0;;293.0;19454.0;8;"Apartment";2;2;"Unknown";"Unknown";"Full Ownership";52.1754809;21.07697;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/apartament-i-stan-dewelop-i-stary-wilanow-ID4zfrk";;1;0;1;0;0;0;0;1;0;1;0;"2026-01-01"
-5102711181469227998;1380000.0;819.0;74.57;18506.0;3;"Block";1;2;"Unknown";"To Completion";"Full Ownership";52.1731491;21.1179562;"Wilanow";2024;"https://www.otodom.pl/pl/oferta/3-pokoje-75-m2-wilanow-zawady-gotowe-do-odbioru-ID4yvYS";10.982969022395066;1;1;1;0;0;1;0;0;0;0;1;"2026-01-01"
-3749346732117457845;1580000.0;1250.0;70.0;22571.0;3;"Apartment";1;3;"Wooden";"Ready To Use";"Full Ownership";52.15480205;21.083659497787;"Wilanow";2023;"https://www.otodom.pl/pl/oferta/3-pokoje-royal-residence-wilanow-parking-ID4zgPV";17.857142857142858;1;1;1;1;0;0;1;0;0;0;0;"2026-01-01"
224002428489544939;2741250.0;1400.0;127.5;21500.0;4;"Block";0;2;"Wooden";"Ready To Use";"Full Ownership";52.1704302;21.1072196;"Wilanow";2006;"https://www.otodom.pl/pl/oferta/komfortowy-apartament-z-ogrodem-na-polpietrze-wi-ID4yVKq";10.980392156862745;1;0;1;0;0;1;0;1;1;0;0;"2026-01-01"
5988826924167169033;2100000.0;1211.0;74.5;28188.0;3;"Apartment";4;4;"Plastic";"Ready To Use";"Full Ownership";52.162569817128;21.070183708841;"Wilanow";2014;"https://www.otodom.pl/pl/oferta/penthouse-w-miasteczku-wilanow-z-tarasem-39-5-m-i-panorama-miasta-ID4zgM0";16.25503355704698;1;0;1;0;0;1;1;1;0;0;0;"2026-01-01"
-4585604003612432093;989000.0;1200.0;61.0;16213.0;2;"Apartment";2;4;"Unknown";"Ready To Use";"Full Ownership";52.1606158;21.0776044;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/miasteczko-wilanow-2-pok-61-m2-od-zaraz-ID4yUeu";19.672131147540984;1;1;1;0;0;1;1;0;0;0;0;"2026-01-01"
8587548716529264797;1060000.0;900.0;56.4;18794.0;2;"Block";1;4;"Unknown";"Ready To Use";"Full Ownership";52.1649585;21.0733024;"Wilanow";;"https://www.otodom.pl/hpr/pl/oferta/duzy-2-pokojowy-apartament-ID4y7HY";15.957446808510639;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
7162614823564007027;2741582.7;1800.0;110.65;24777.0;5;"Apartment";0;1;"Unknown";"To Completion";"Full Ownership";52.16802;21.06402;"Wilanow";2026;"https://www.otodom.pl/pl/oferta/5pok-ogrod-wilanow-garaz-przestrzen-lux-ID4zgvm";16.267510167193855;0;0;1;0;0;1;1;0;1;0;1;"2026-01-01"
-7790953939622528930;1499000.0;;72.19;20765.0;3;"Block";3;4;"Unknown";"To Completion";"Full Ownership";52.1570679;21.0862421;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/3-pokoje-w-royal-residence-w-najnowszym-etapie-5-ID4zfzN";;1;0;1;0;0;0;1;0;0;0;1;"2026-01-01"
2563135226189827013;1065000.0;;56.2;18950.0;2;"Block";0;4;"Unknown";"Ready To Use";"Full Ownership";52.1610673;21.0747172;"Wilanow";2014;"https://www.otodom.pl/pl/oferta/2-ogrodki-bezposrednio-tramwaj-ID4zefe";;1;0;1;0;0;0;0;0;1;0;0;"2026-01-01"
-6567715108452338384;1757250.0;;68.99;25471.0;3;"Apartment";3;3;"Unknown";"To Completion";"Full Ownership";52.1699892;21.0636812;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/royal-garden-tam-gdzie-elegancja-spotyka-nature-ID4y2MR";;1;0;1;0;0;0;0;1;0;0;1;"2026-01-01"
-9134045402340753314;3600000.0;;164.96;21823.0;6;"Block";0;3;"Unknown";"Ready To Use";"Full Ownership";52.1572118;21.0785942;"Wilanow";2018;"https://www.otodom.pl/pl/oferta/apartament-rodzinny-z-ogrodem-w-sercu-miasteczka-wilanow-ID4yVs7";;1;0;1;0;0;1;1;1;1;0;0;"2026-01-01"
-2108028414304761486;1639000.0;;79.0;20747.0;3;"Block";2;4;"Wooden";"To Completion";"Full Ownership";52.1570679;21.0862421;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/3-pokoje-w-royal-residence-w-najnowszym-etapie-6-ID4zfzM";;1;1;1;0;0;0;1;0;0;0;1;"2026-01-01"
-1987634321516417478;1060000.0;900.0;56.4;18794.0;2;"Block";1;4;"Unknown";"Ready To Use";"Full Ownership";52.1649585;21.0733024;"Wilanow";;"https://www.otodom.pl/pl/oferta/duzy-2-pokojowy-apartament-ID4y7HY";15.957446808510639;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-3555950566493586787;1820000.0;1900.0;104.0;17500.0;3;"Block";3;4;"Plastic";"Ready To Use";"Full Ownership";52.16676547483;21.077038632544;"Wilanow";2006;"https://www.otodom.pl/pl/oferta/3-4-pokojowe-z-widokiem-ID4yvSB";18.26923076923077;1;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
2311624769836218098;1390800.0;;78.58;17699.0;3;"Block";1;4;"Wooden";"To Completion";"Full Ownership";52.16047;21.07848;"Wilanow";2025;"https://www.otodom.pl/pl/oferta/ostatnie-m3-wysoki-standard-silownia-sauny-recepcja-ID4zfIV";;1;1;1;0;0;0;1;0;0;0;1;"2026-01-01"
-2754296282553106647;980000.0;800.0;47.0;20851.0;2;"Block";2;4;"Wooden";"Ready To Use";"Full Ownership";52.167864883048;21.064352973016;"Wilanow";2020;"https://www.otodom.pl/pl/oferta/ciche-mieszkanie-47-m2-dwa-pokoje-duzy-balkon-zielen-warszawa-ID4zeK7";17.02127659574468;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-4851954052018472844;3199000.0;2000.0;140.0;22850.0;4;"Apartment";2;2;"Wooden";"Ready To Use";"Unknown";52.1721891;21.1167759;"Wilanow";2008;"https://www.otodom.pl/pl/oferta/penthouse-z-duzym-tarasem-wysoki-standard-ID4zfhN";14.285714285714286;1;1;1;0;0;1;0;1;0;0;0;"2026-01-01"
